"Date","Title","Artist","Peak_Position","Broad_Genre","Energy","Tempo","Danceability","Year","Rank","Valence","Rank_Group"
"5/3/08","Never","jaheim",76,"R&B","0.337","105.367","0.537",2008,82,"0.605","76-100"
"5/3/08","Shiftwork","kenny chesney",47,"Country","0.576","128.992","0.847",2008,91,"0.882","26-50"
"5/3/08","Umma Do Me","rocko",66,"Rap","0.606","136.945","0.695",2008,74,"0.355","51-75"
"5/3/08","Praying For Time","carrie underwood",27,"Country","0.299","59.529","0.399",2008,94,"0.25","26-50"
"5/3/08","Migrate","mariah carey",92,"R&B","0.755","81.941","0.564",2008,92,"0.538","76-100"
"5/24/08","Independent","webbie, lil' phat",9,"Rap","0.431","174.083","0.725",2008,50,"0.199","1 - 10"
"5/24/08","Shawty Get Loose","lil mama",10,"Pop","0.676","115.047","0.889",2008,100,"0.617","1 - 10"
"5/24/08","Bust It Baby (Part 2)","plies",16,"R&B","0.809","78.983","0.672",2008,16,"0.754","11 - 25"
"5/17/08","Teardrops On My Guitar","taylor swift",13,"Pop","0.422","99.966","0.617",2008,49,"0.264","11 - 25"
"5/17/08","The Anthem","pitbull",36,"Rap","0.782","123.975","0.791",2008,87,"0.897","26-50"
"5/17/08","Dey Know","shawty lo",31,"Rap","0.714","110.017","0.428",2008,80,"0.678","26-50"
"5/17/08","Laughed Until We Cried","jason aldean",61,"Country","0.48","145.034","0.546",2008,94,"0.243","51-75"
"5/17/08","Give It 2 Me","madonna",57,"Rock","0.954","127.019","0.837",2008,57,"0.972","51-75"
"5/17/08","We Made It","busta rhymes",65,"Rap","0.746","138.454","0.62",2008,65,"0.191","51-75"
"5/17/08","Sweet And Low","augustana",88,"Rock","0.727","151.93","0.443",2008,88,"0.407","76-100"
"5/17/08","Dreams Collide","colbie caillat",96,"Rock","0.461","135.913","0.509",2008,96,"0.0395","76-100"
"5/10/08","I Remember","keyshia cole",24,"R&B","0.756","129.205","0.549",2008,55,"0.318","11 - 25"
"5/10/08","Won't Go Home Without You","maroon 5",48,"Pop","0.613","110.027","0.721",2008,57,"0.5","26-50"
"5/10/08","I Won't Tell","fat joe",37,"Rap","0.784","183.733","0.615",2008,100,"0.327","26-50"
"5/10/08","YAHHH!","soulja boy tell'em",48,"Rap","0.817","154.061","0.714",2008,99,"0.807","26-50"
"5/10/08","I Like The Way She Do It","g unit",95,"Rap","0.813","124.664","0.671",2008,95,"0.323","76-100"
"5/10/08","Little Miss Obsessive","ashlee simpson",96,"Rock","0.905","142.183","0.558",2008,96,"0.383","76-100"
"4/5/08","Sweetest Girl (Dollar Bill)","wyclef jean",12,"Rap","0.744","92.515","0.733",2008,46,"0.529","11 - 25"
"4/5/08","Like Whoa","aly",63,"Pop","0.831","121.003","0.7",2008,92,"0.808","51-75"
"4/5/08","Love Is Free","sheryl crow",77,"Rock","0.75","116.506","0.841",2008,98,"0.963","76-100"
"4/5/08","Who The F*** Is That?","dolla",82,"Rap","0.508","82.027","0.839",2008,91,"0.559","76-100"
"4/26/08","Crying Out For Me","mario",33,"R&B","0.714","130.093","0.505",2008,47,"0.481","26-50"
"4/26/08","Sensual Seduction","snoop dogg",7,"Rap","0.834","120.214","0.756",2008,59,"0.465","1 - 10"
"4/26/08","What Hurts The Most","cascada",52,"EDM","0.981","142.025","0.579",2008,99,"0.276","51-75"
"4/26/08","It's Good To Be Us","bucky covington",81,"Country","0.879","135.102","0.503",2008,94,"0.615","76-100"
"4/26/08","Got Me Going","day26",79,"R&B","0.728","108.816","0.755",2008,98,"0.537","76-100"
"4/26/08","Many Rivers To Cross","annie lennox",80,"Rock","unknown","unknown","unknown",2008,80,"unknown","76-100"
"4/19/08","Shadow Of The Day","linkin park",15,"Rap","0.393","110.007","0.534",2008,43,"0.0641","11 - 25"
"4/19/08","Flashing Lights","kanye west",29,"Rap","0.649","90.482","0.634",2008,64,"0.509","26-50"
"4/19/08","Cleaning This Gun (Come On In Boy)","rodney atkins",40,"Country","0.798","145.995","0.514",2008,67,"0.677","26-50"
"4/19/08","crushcrushcrush","paramore",54,"Rock","0.793","136.96","0.631",2008,93,"0.648","51-75"
"4/19/08","Long Road To Ruin","foo fighters",89,"Rock","0.858","146.763","0.403",2008,100,"0.364","76-100"
"4/19/08","Go On Girl","ne-yo",96,"R&B","0.538","167.935","0.624",2008,99,"0.593","76-100"
"4/19/08","Nude","radiohead",37,"Rock","0.342","128.331","0.537",2008,37,"0.156","26-50"
"4/19/08","Supernatural Superserious","r.e.m.",85,"Rock","0.595","125.016","0.45",2008,85,"0.766","76-100"
"4/19/08","Things That Never Cross A Man's Mind","kellie pickler",96,"Country","0.893","117.624","0.67",2008,96,"0.735","76-100"
"4/12/08","Clumsy","fergie",5,"R&B","0.685","91.988","0.654",2008,47,"0.497","1 - 10"
"4/12/08","Letter To Me","brad paisley",40,"Country","0.492","79.242","0.532",2008,77,"0.366","26-50"
"4/12/08","Stealing Cinderella","chuck wicks",56,"Country","0.396","139.031","0.512",2008,82,"0.281","51-75"
"4/12/08","International Harvester","craig morgan",67,"Country","0.837","95.493","0.699",2008,95,"0.348","51-75"
"4/12/08","Hero/Heroine","boys like girls",43,"Rock","0.904","163.929","0.422",2008,86,"0.32","26-50"
"4/12/08","God Must Be Busy","brooks",78,"EDM","0.471","78.338","0.52",2008,97,"0.27","76-100"
"4/12/08","Ching-A-Ling","missy elliott",60,"R&B","0.632","99.793","0.713",2008,92,"0.474","51-75"
"4/12/08","Dance Like There's No Tomorrow","paula abdul",62,"R&B","0.898","117.942","0.729",2008,99,"0.869","51-75"
"4/12/08","Diamond Girl","ryan leslie",95,"R&B","0.727","94.011","0.791",2008,96,"0.813","76-100"
"4/12/08","Roll","flo rida",61,"EDM","0.915","127.101","0.701",2008,69,"0.698","51-75"
"3/8/08","Hate That I Love You","rihanna",7,"R&B","0.719","93.973","0.637",2008,48,"0.741","1 - 10"
"3/8/08","Ready, Set, Don't Go","billy ray cyrus",37,"Country","0.708","76.998","0.471",2008,43,"0.476","26-50"
"3/8/08","Rock Star","hannah montana",81,"Pop","0.934","160.877","0.492",2008,100,"0.637","76-100"
"3/8/08","Shake Your Pom Pom","missy elliott",95,"R&B","0.895","98.466","0.769",2008,95,"0.539","76-100"
"3/29/08","Big Girls Don't Cry","fergie",1,"R&B","0.626","113.085","0.706",2008,45,"0.28","1 - 10"
"3/29/08","Just Fine","mary j. blige",22,"R&B","0.771","123.018","0.924",2008,40,"0.627","11 - 25"
"3/29/08","Piece Of Me","britney spears",18,"R&B","0.638","115.007","0.769",2008,59,"0.782","11 - 25"
"3/29/08","Pop Bottles","birdman",38,"Rap","0.823","149.902","0.476",2008,77,"0.548","26-50"
"3/29/08","What Is It","baby bash",57,"R&B","0.755","93.047","0.738",2008,92,"0.19","51-75"
"3/29/08","Honey","erykah badu",88,"R&B","0.795","87.819","0.407",2008,100,"0.49","76-100"
"3/22/08","Kiss Kiss","chris brown",1,"R&B","0.673","140.068","0.738",2008,40,"0.565","1 - 10"
"3/22/08","Watching Airplanes","gary allan",43,"Country","0.722","159.842","0.376",2008,55,"0.458","26-50"
"3/22/08","The Way I Am","ingrid michaelson",37,"Rock","0.259","119.989","0.877",2008,74,"0.32","26-50"
"3/22/08","Winner At A Losing Game","rascal flatts",52,"Country","0.576","171.842","0.438",2008,84,"0.456","51-75"
"3/15/08","Can't Help But Wait","trey songz",14,"R&B","0.699","94.977","0.699",2008,44,"0.611","11 - 25"
"3/15/08","Hypnotized","plies",14,"R&B","0.571","116.59","0.84",2008,46,"0.617","11 - 25"
"3/15/08","Love Like This","natasha bedingfield",11,"R&B","0.791","76.998","0.781",2008,42,"0.902","11 - 25"
"3/1/08","The Way I Are","timbaland",3,"R&B","0.816","114.762","0.731",2008,48,"0.765","1 - 10"
"3/1/08","Crank That (Soulja Boy)","soulja boy tell'em",1,"Rap","0.722","140.139","0.74",2008,45,"0.841","1 - 10"
"3/1/08","Cyclone","baby bash",7,"R&B","0.72","77.969","0.641",2008,47,"0.578","1 - 10"
"3/1/08","Fake It","seether",56,"Rap","0.949","98.999","0.597",2008,61,"0.599","51-75"
"3/1/08","What Do Ya Think About That","montgomery gentry",57,"Country","0.798","157.135","0.587",2008,90,"0.706","51-75"
"3/1/08","I'll Be Waiting","lenny kravitz",73,"Rock","0.455","72.811","0.673",2008,96,"0.552","51-75"
"3/1/08","The Prayer (Live)","celine dion",70,"Pop","0.321","82.388","0.234",2008,70,"0.0504","51-75"
"2/9/08","How Far We've Come","matchbox twenty",11,"Rock","0.906","83","0.566",2008,48,"0.787","11 - 25"
"2/9/08","I Don't Wanna Be In Love (Dance Floor Anthem)","good charlotte",25,"Rock","0.884","124.968","0.64",2008,44,"0.573","11 - 25"
"2/9/08","I'm So Hood","dj khaled",19,"Rap","0.885","130.954","0.711",2008,52,"0.514","11 - 25"
"2/9/08","Firecracker","josh turner",50,"Country","0.969","174.799","0.447",2008,99,"0.746","26-50"
"2/9/08","My Drink N' My 2 Step","cassidy",33,"Rap","0.835","86.662","0.642",2008,100,"0.553","26-50"
"2/9/08","Work That","mary j. blige",65,"R&B","0.611","93.082","0.794",2008,86,"0.581","51-75"
"2/9/08","He Said She Said","ashley tisdale",58,"Pop","0.709","114.966","0.694",2008,83,"0.566","51-75"
"2/9/08","Kindly Unspoken","kate voegele",98,"Pop","0.367","110.815","0.54",2008,98,"0.458","76-100"
"2/23/08","Who Knew","pink",9,"Pop","0.737","140","0.689",2008,47,"0.47","1 - 10"
"2/23/08","Misery Business","paramore",26,"Rock","0.906","172.977","0.517",2008,49,"0.731","26-50"
"2/23/08","Shoulda Let You Go","keyshia cole introducing amina",41,"R&B","0.589","91.82","0.732",2008,94,"0.271","26-50"
"2/23/08","Pictures Of You","the last goodnight",70,"Rock","0.816","207.673","0.325",2008,98,"0.579","51-75"
"2/23/08","Girlfriend","bow wow",33,"R&B","0.782","75.018","0.735",2008,87,"0.866","26-50"
"2/23/08","Suspicions","tim mcgraw",87,"Country","0.77","147.28","0.613",2008,91,"0.79","76-100"
"2/23/08","Get My Drink On","toby keith",88,"Country","0.957","100.46","0.588",2008,93,"0.794","76-100"
"2/23/08","Wanna Be Startin' Somethin' 2008","michael jackson",81,"Pop","0.946","121.941","0.829",2008,99,"0.31","76-100"
"2/2/08","Don't Blink","kenny chesney",29,"Country","0.605","147.925","0.604",2008,63,"0.647","26-50"
"2/2/08","Gimme More","britney spears",3,"R&B","0.844","113.324","0.788",2008,78,"0.382","1 - 10"
"2/2/08","How 'Bout Them Cowgirls","george strait",49,"Country","0.666","117.017","0.606",2008,85,"0.456","26-50"
"2/2/08","Shawty Is A 10","the-dream",17,"R&B","0.529","75.016","0.716",2008,87,"0.394","11 - 25"
"2/2/08","Start All Over","miley cyrus",68,"Pop","0.941","150.095","0.489",2008,88,"0.398","51-75"
"2/2/08","Anyone Else But You","michael cera",91,"Rock","0.397","145.925","0.366",2008,98,"0.297","76-100"
"2/2/08","Girls In Their Summer Clothes","bruce springsteen",95,"Rock","0.762","113.116","0.442",2008,95,"0.655","76-100"
"2/16/08","Go Girl","pitbull",83,"Rap","0.62","114.993","0.986",2008,96,"0.804","76-100"
"2/16/08","I'm Me","lil wayne",97,"Rap","0.81","151.025","0.571",2008,97,"0.234","76-100"
"12/6/08","Don't Think I Don't Think About It","darius rucker",35,"Country","0.752","149.689","0.578",2008,52,"0.405","26-50"
"12/6/08","Waitin' On A Woman","brad paisley",44,"Country","0.617","76.371","0.548",2008,80,"0.339","26-50"
"12/6/08","She Never Cried In Front Of Me","toby keith",42,"Country","0.604","146.041","0.447",2008,85,"0.404","26-50"
"12/6/08","I'll Walk","bucky covington",70,"Country","0.386","77.004","0.509",2008,88,"0.32","51-75"
"12/6/08","Did You Wrong","pleasure p.",90,"R&B","0.786","105.03","0.598",2008,96,"0.367","76-100"
"12/6/08","Another Way to Die","jack white",81,"Rock","0.736","142.064","0.517",2008,82,"0.447","76-100"
"12/27/08","Swing","savage",45,"Rap","0.474","150.068","0.886",2008,69,"0.825","26-50"
"12/27/08","Get Up","50 cent",44,"Rap","0.891","92.483","0.703",2008,94,"0.444","26-50"
"12/27/08","Love Remembers","craig morgan",73,"Country","0.715","153.655","0.39",2008,97,"0.379","51-75"
"12/27/08","No Me Doy Por Vencido","luis fonsi",92,"Pop","0.649","171.976","0.368",2008,100,"0.476","76-100"
"12/20/08","Shattered Glass","britney spears",70,"R&B","0.489","120.054","0.831",2008,70,"0.376","51-75"
"12/13/08","Got Money","lil wayne",10,"Rap","0.638","82.206","0.442",2008,48,"0.706","1 - 10"
"12/13/08","Paper Planes","m.i.a.",4,"Pop","0.854","172.231","0.457",2008,45,"0.485","1 - 10"
"12/13/08","Need U Bad","jazmine sullivan",37,"R&B","0.659","138.196","0.529",2008,81,"0.36","26-50"
"12/13/08","Do You Believe Me Now","jimmy wayne",36,"Country","0.814","161.864","0.489",2008,96,"0.496","26-50"
"12/13/08","What Them Girls Like","ludacris co-starring chris brown",33,"Rap","0.701","170.233","0.53",2008,92,"0.793","26-50"
"12/13/08","Chinese Democracy","guns n' roses",34,"Rock","0.784","133.926","0.47",2008,82,"0.192","26-50"
"12/13/08","Leave Out All The Rest","linkin park",94,"Rap","0.629","80.012","0.509",2008,94,"0.237","76-100"
"12/13/08","I'd Come For You","nickelback",44,"Pop","0.748","147.998","0.489",2008,95,"0.385","26-50"
"11/8/08","Shake It","metro station",10,"EDM","0.955","150.034","0.618",2008,50,"0.79","1 - 10"
"11/8/08","Superwoman","alicia keys",82,"R&B","0.495","81.068","0.553",2008,94,"0.126","76-100"
"11/8/08","Lloro Por Ti","enrique iglesias",91,"Pop","0.755","79.977","0.704",2008,91,"0.354","76-100"
"11/29/08","One Step At A Time","jordin sparks",17,"R&B","0.692","102.028","0.766",2008,46,"0.691","11 - 25"
"11/29/08","All Summer Long","kid rock",23,"Rock","0.864","102.997","0.7",2008,65,"0.887","11 - 25"
"11/29/08","The Way I Loved You","taylor swift",72,"Pop","0.732","160.884","0.425",2008,72,"0.474","51-75"
"11/29/08","Breathe","taylor swift",87,"Pop","0.483","147.988","0.502",2008,87,"0.145","76-100"
"11/29/08","Hey Stephen","taylor swift",94,"Pop","0.539","115.972","0.834",2008,94,"0.785","76-100"
"11/22/08","Bleeding Love","leona lewis",1,"R&B","0.666","104.038","0.642",2008,47,"0.195","1 - 10"
"11/22/08","American Boy","estelle",9,"Pop","0.729","117.932","0.727",2008,48,"0.512","1 - 10"
"11/22/08","In The Ayer","flo rida",9,"EDM","0.746","125.992","0.83",2008,46,"0.646","1 - 10"
"11/22/08","Bartender Song","rehab",64,"EDM","0.689","75.983","0.692",2008,75,"0.641","51-75"
"11/22/08","Spaceman","the killers",67,"Rock","0.918","151.979","0.517",2008,67,"0.83","51-75"
"11/22/08","Too Drunk...","buckcherry",96,"Rock","0.747","170.023","0.523",2008,96,"0.881","76-100"
"11/15/08","The Day That Never Comes","metallica",31,"Rock","0.986","124.668","0.334",2008,95,"0.48","26-50"
"11/15/08","Country Man","luke bryan",74,"Country","0.836","120.001","0.739",2008,93,"0.858","51-75"
"11/15/08","It's Over","jesse mccartney",62,"R&B","0.644","135.83","0.44",2008,91,"0.206","51-75"
"11/15/08","Can I Have This Dance","zac efron",98,"Pop","0.658","136.357","0.539",2008,98,"0.476","76-100"
"11/15/08","Angels","david archuleta",89,"Pop","0.548","76.042","0.439",2008,89,"0.298","76-100"
"11/15/08","Something In Your Mouth","nickelback",96,"Pop","0.977","129.975","0.663",2008,96,"0.746","76-100"
"11/15/08","Dont Trust Me","3oh!3",99,"EDM","0.713","130.012","0.791",2008,99,"0.514","76-100"
"11/1/08","Put On","young jeezy",12,"Rap","0.785","137.618","0.649",2008,53,"0.294","11 - 25"
"11/1/08","I Still Miss You","keith anderson",48,"Country","0.763","156.024","0.505",2008,99,"0.446","26-50"
"11/1/08","Johnny & June","heidi newfield",58,"Country","0.527","141.971","0.588",2008,82,"0.307","51-75"
"11/1/08","Troubadour","george strait",54,"Country","0.611","136.035","0.549",2008,98,"0.369","51-75"
"11/1/08","Cry For You","september",74,"Pop","0.878","130.022","0.776",2008,88,"0.96","51-75"
"11/1/08","You Are The Best Thing","ray lamontagne",90,"Rock","0.723","170.524","0.574",2008,90,"0.857","76-100"
"11/1/08","Be OK","ingrid michaelson",91,"Rock","0.773","133.053","0.821",2008,91,"0.954","76-100"
"11/1/08","What A Catch, Donnie","fall out boy",94,"Rock","0.74","128.096","0.468",2008,94,"0.406","76-100"
"10/4/08","If I Never See Your Face Again","maroon 5",51,"Pop","0.802","106.001","0.779",2008,99,"0.887","51-75"
"10/4/08","Get Back","demi lovato",43,"Pop","0.849","75.973","0.554",2008,98,"0.74","26-50"
"10/4/08","I'd Rather Be With You","joshua radin",82,"Rock","0.486","81.461","0.601",2008,97,"0.253","76-100"
"10/25/08","Pocketful Of Sunshine","natasha bedingfield",5,"R&B","0.88","110.021","0.721",2008,50,"0.655","1 - 10"
"10/25/08","When I Grow Up","the pussycat dolls",9,"R&B","0.696","118.447","0.686",2008,56,"0.317","1 - 10"
"10/25/08","You Look Good In My Shirt","keith urban",44,"Country","0.865","116.966","0.653",2008,94,"0.828","26-50"
"10/25/08","The Business","yung berg",33,"Rap","0.739","133.295","0.633",2008,76,"0.319","26-50"
"10/25/08","Please Excuse My Hands","plies",66,"R&B","0.828","124.964","0.698",2008,89,"0.484","51-75"
"10/25/08","Headfirst Slide Into Cooperstown On A Bad Bet","fall out boy",74,"Rock","0.748","120.069","0.606",2008,74,"0.584","51-75"
"10/25/08","The Shock Of The Lightning","oasis",93,"Rock","0.961","136.944","0.331",2008,93,"0.0372","76-100"
"10/18/08","Leavin'","jesse mccartney",10,"R&B","0.709","79.237","0.693",2008,44,"0.889","1 - 10"
"10/18/08","The Time Of My Life","david cook",3,"Rock","0.578","154.96","0.414",2008,53,"0.281","1 - 10"
"10/18/08","Should've Said No","taylor swift",33,"Pop","0.773","167.974","0.474",2008,90,"0.467","26-50"
"10/18/08","All I Want To Do","sugarland",18,"Country","0.71","97.031","0.705",2008,83,"0.735","11 - 25"
"10/11/08","A Milli","lil wayne",6,"Rap","0.684","151.748","0.679",2008,41,"0.755","1 - 10"
"10/11/08","Get Like Me","david banner",16,"Rap","0.747","117.613","0.935",2008,48,"0.736","11 - 25"
"10/11/08","Lolli Lolli (Pop That Body)","three 6 mafia",18,"Rap","0.949","119.992","0.891",2008,65,"0.878","11 - 25"
"10/11/08","Mr. Carter","lil wayne",62,"Rap","0.712","170.935","0.455",2008,93,"0.455","51-75"
"10/11/08","That's What You Get","paramore",66,"Rock","0.831","131.094","0.528",2008,97,"0.632","51-75"
"10/11/08","Here I Am","rick ross",41,"Rap","0.735","109.851","0.749",2008,96,"0.475","26-50"
"10/11/08","Holler Back","the lost trailers",66,"Country","0.921","178.124","0.442",2008,94,"0.601","51-75"
"10/11/08","Check Yes Juliet (Run Baby Run)","we the kings",70,"Rock","0.916","166.874","0.347",2008,85,"0.369","51-75"
"10/11/08","Shut Up And Let Me Go","the ting tings",55,"Rock","0.927","107.993","0.852",2008,89,"0.887","51-75"
"10/11/08","Cookie Jar","gym class heroes",59,"Rap","0.668","113.053","0.687",2008,98,"0.418","51-75"
"10/11/08","Ready For Whatever","t.i.",57,"R&B","0.71","75.096","0.602",2008,57,"0.292","51-75"
"10/11/08","On The Line","demi lovato",100,"Pop","0.901","124.959","0.571",2008,100,"0.484","76-100"
"1/4/08","Until The End Of Time","justin timberlake",17,"R&B","0.372","119.189","0.56",2008,43,"0.473","11 - 25"
"1/4/08","Bed","j. holiday",5,"R&B","0.606","127.901","0.684",2008,46,"0.723","1 - 10"
"1/4/08","The Pretender","foo fighters",37,"Rock","0.955","172.975","0.43",2008,55,"0.366","26-50"
"1/4/08","Ayo Technology","50 cent",5,"Rap","0.774","139.775","0.442",2008,67,"0.377","1 - 10"
"1/4/08","Me Enamora","juanes",69,"Rock","0.85","94.003","0.684",2008,91,"0.922","51-75"
"1/4/08","Nothin' Better To Do","leann rimes",73,"Country","0.925","198.112","0.451",2008,99,"0.419","51-75"
"1/4/08","This Christmas","chris brown",62,"R&B","0.647","88.061","0.407",2008,62,"0.398","51-75"
"1/4/08","Do You Hear What I Hear","carrie underwood",90,"Country","0.505","77.562","0.296",2008,90,"0.135","76-100"
"1/26/08","Baby Don't Go","fabolous",23,"R&B","0.68","99.734","0.84",2008,87,"0.498","11 - 25"
"1/26/08","Freaky Gurl","gucci mane",62,"Rap","0.683","147.106","0.787",2008,100,"0.57","51-75"
"1/26/08","Soulja Girl","soulja boy tell'em",32,"Rap","0.732","72.98","0.575",2008,86,"0.173","26-50"
"1/19/08","Wake Up Call","maroon 5",19,"Pop","0.951","82.01","0.659",2008,45,"0.964","11 - 25"
"1/19/08","Fall","clay walker",55,"Country","0.556","138.02","0.55",2008,98,"0.222","51-75"
"1/19/08","1234","feist",51,"Rock","0.491","109.933","0.71",2008,85,"0.638","51-75"
"1/19/08","Crushcrushcrush","paramore",54,"Rock","0.793","136.96","0.631",2008,65,"0.648","51-75"
